"title","url","image","openTypeList","detail","baseInfoKeyList","baseInfoValueList"
"中国疾病预防控制中心","http://www.baike.com/wiki/中国疾病预防控制中心","http://a4.att.hudong.com/17/52/50200009239445155794520400318_s.jpg","安利中国##疾病控制与预防中心","中国疾病预防控制中心（简称中国疾控中心，英文：缩写）是由政府举办的实施国家级疾病预防控制与公共卫生技术管理和服务的公益事业单位。成立于1983年12月23日，1986年改为中国预防医学中心。该院设有8个研究所，即寄生虫、病毒学研究所、流行病学微生物研究所、劳动卫生和职业病研究所、环境卫生与卫生工程研究所、营养与食品卫生研究所、环境卫生监测所、仪器卫生监督检验站及一所卫生学校。","中文名称：##外文名：##简称：##总部所在地：##组织性质：##成立时间：##缩写：","中国疾病预防控制中心##Chinese Center For Disease Control And Prevention##中国疾控中心##北京市昌平区昌百路155号##公益性事业单位##1983年12月23日##CDC"
"自留地使用权","http://www.baike.com/wiki/自留地使用权","//www.huimg.cn/entry/images/summary_default270x233.png","农村","自留地使用权是指农业合作化以后，集体分配给社员用于解决社员生活问题，（主要用于种植农作物。如：蔬菜）赋予农民长期有效的土地使用权。","",""
"营上镇","http://www.baike.com/wiki/营上镇","http://a0.att.hudong.com/54/19/50200009239445155503195653014_s.jpg","中华人民共和国##中国乡级行政区划##中国乡镇##中国县级行政区划##中国各级行政区划##中国地名##乡##乡村##乡镇##云南乡镇##农村##县##县级行政区##各国行政区划##地理##村镇##行政区划","营上镇位于富源县东南部，距县城32公里，全镇辖16个村委会，136个自然村，150个村民小组，有国土面积152.3平方公里，耕地总面积3.44万亩，其中：水田5370亩，旱地2.91万亩，人均有耕地0.55亩。地理位置优越，北邻大河镇，南抵竹园镇，西接墨红镇，东与贵州盘县特区乐民镇、本县的富村镇接壤，东南接罗平县富乐镇，县经济大动脉富兴线营上段为29.5公里，纵横交错的公路网络使营上镇成为周边乡镇上下相连的交通枢纽。","中文名：##外文名：##所属国：##面积：##人口：##主要民族：##特色产业：##气候条件：##气候条件：##行政区类别：##政府驻地：","营上镇##Yingshang Town##中国##152.3平方公里##6.59万##汉族##大河乌猪##温带大陆性气候##温带大陆性气候##乡级##营上镇"
"雁塘村","http://www.baike.com/wiki/雁塘村","http://a4.att.hudong.com/41/50/20300396105035144714504685622_s.jpg","农村##地理##浙江##湖州##行政村","雁塘村位于浙江省湖州市德清县洛舍镇，全村日产木皮10多万平方米，木皮销量占了全国木皮市场的半壁江山，被称为“木皮村”。2007年雁塘村还被评为德清县发展现代家庭工业村。 雁塘村位于云南省宣威市来宾镇，面积1.76亩，人口1043人，属于半山区。该村主要种植玉米、水稻等农作物，农民收入以养、种为主，基础设施较为健全，不断发展农村经济。","中文名：##所属国：##所属市：##所属乡镇：##地理位置：##特色产业：","雁塘村##中国##湖州市##洛舍镇##浙江省湖州市德清县洛舍镇##木皮生产 经营"
"赵泽琨","http://www.baike.com/wiki/赵泽琨","//www.huimg.cn/entry/images/summary_default270x233.png","农村","1983年从四川大学中文系毕业后分配到农民日报社，享受政府特殊津贴的专家；中国质量万里行组委会理事；中华全国农民报协会常务副会长；中国记协维权委员会研究员兼维权委员；现任农民日报党委副书记、副总编辑。 他采写和发表了大量的反映农村改革鲜活的深度报道，有30篇文章获全国性各类新闻奖，连续多年蝉联“中国新闻奖”，荣获范长江新闻奖提名奖，有的文章成为新闻写作的范文，推动了农村改革。 获得农业部有突出贡献的中青年专家荣誉，被中宣部评为全国宣传文化系统首批“四个一批”人才。","",""
"赞善中学","http://www.baike.com/wiki/赞善中学","http://a3.att.hudong.com/86/85/01300000865441130395859185553_s.jpg","农村##学校##教育##教育机构##机构##社会组织##组织","赞善中学位于河北省邢台市沙河市赞善办事处，是一所三年制公立初级中学。","中文名：##别名：##校训：##类型：##现任校长：##学生人数：##教师人数：##所属地区：","赞善中学##赞中##修德立身，精业成志##初级中学##齐三领##1202（2004）##95人（2004）##中国 河北省"
"郑九万","http://www.baike.com/wiki/郑九万","http://a2.att.hudong.com/68/53/50200009239445155793537558284_s.jpg","中国人##人物##农村##劳动模范##英雄人物","郑九万同志是永嘉县山坑乡后九降村党支部书记，现年55岁，初中文化程度，1984年2月加入中国共产党，1986年2月至今先后担任过五届村党支部书记。2003、2004年度山坑乡优秀共产党员。因连续几个晚上开会商讨高山红柿基地、村康庄工程建设，操劳过度，2005年10月5日凌晨，突发脑血管破裂形成动脉瘤而生命垂危，经碧莲中心卫生院、永嘉县人民医院简短诊治后，即被送往温州市第二人民医院救治，通过两次手术，在多方努力及医务人员精心救治下，于2005年12月7日康复回家。","中文名：##性别：##外文名：##出生地：##民族：##国籍：##职业：##政党：##主要成就：","郑九万##男##Zheng Jiuwan##永嘉县##汉##中国##其他 村党支部书记##中国共产党##山坑乡优秀共产党员##村党支部书记"
"赵家云自然村","http://www.baike.com/wiki/赵家云自然村","//www.huimg.cn/entry/images/summary_default270x233.png","乡村##云南省##农业##农村##地名","该村有农户58户，共有乡村人口243人，其中男性122人，女性117人。 该村距离小学校1.5公里，距离中学7公里；该村义务教育在校学生20人，其中小学生15人，中学生5人。 该村已签定农业承包合同56份，农村土地承包面积216.1亩。","中文名：##所属国：##所属乡镇：##地理位置：##其他：","赵家云自然村##中国##芒棒乡镇##云南省腾冲县芒棒乡镇赵营村行政村##海拔1540米"
"遮胡村","http://www.baike.com/wiki/遮胡村","//www.huimg.cn/entry/images/summary_default270x233.png","农村","遮胡村归山西省平遥县东泉镇管辖。有325户，人口为937人，耕地为1810亩，是东泉的小康村。历史名人有李树森。","中文名：##所属国：##所属乡镇：##地理位置：##人口：##著名人物：","遮胡村##中国##东泉镇##位于山西省平遥县东泉镇##937人##李树森"
"这硐村","http://www.baike.com/wiki/这硐村","//www.huimg.cn/entry/images/summary_default270x233.png","乡村##云南省##农业##农村##地名","这硐村概况/这硐村 编辑         　　这硐村坐落在与镇政府驻地相距6公里的地方。辖这硐一组、二组、平赖一组、二组、三组、四组6个村民小组。共240户1171人，全村国土面积10.06平方公里，耕地总面积为4827亩，其中水田391.9亩，旱地4435.1亩，水域面积27.47公顷，荒山542.67公顷，林地1717.6亩。该村主要居住汉族、布依族。 　　--人口总数：1171人 农业人口：1150人 非农业人口：21人  　　--行政区面积：10.06亩 耕地面积：4827.0亩  　　--主要民族成分：布依,汉 发展口号：  　　--所辖村：这硐一组、二组、平赖一组、二组、三组、四组6个村民小组 生产总值：1000.0  　　--主要经济产业：甘蔗,渔业 名特产品：渔业 办公所在地：这硐村坐落在与镇政府驻地相距6公里的地方  　　--自然条件： 资源：水产资源","中文名：##所属国：##地理位置：##面积：##人口：","这硐村##中国##坐落在与镇政府驻地相距6公里##10.06平方公里##1171人"
"镇江市城郊区农民协会","http://www.baike.com/wiki/镇江市城郊区农民协会","//www.huimg.cn/entry/images/summary_default270x233.png","农村##协会##江苏##镇江","1950年7月，政务院颁布《农民协会组织通则》后，江苏省镇江市建立镇江市城郊区农民协会(以下简称农会)，区委组织委员兼任农会主任。 　　城郊区所辖的象山、千柳、京岘、釜鼎、林隐、桃林、永东、永西8个乡在1950年10月先后建立乡农民协会，所属村亦建村农会。至年底，共有农会会员6649名。 　　《农民协会组织通则》明确规定农民协会是农村中改革土地制度的合法执行机构。 　　城郊区党政机关和农会首先组织农会会员学习《土地改革法》和有关政策、法令。1951年2月，镇江正式开始土改，各乡农会在党组织的领导下，根据政务院《关于划分农村阶级成份的决定》进行土地登记，确定成分，制定分配土地方案，交乡土改委员会张榜公布。对隐瞒土地破坏土改的地主和恶霸地主展开面对面的说理斗争，先后以村为单位召开斗争会130次，以乡为单位召开斗争会161次。  　　土改以后，农会发动会员积极生产并组织互助组。遇有自然灾害的袭击，农会除协助政府发放救济款外，还组织农民搞生产自救。抗美援朝征召志愿军时，农会会员中的适龄青年为保卫土改的胜利果实，为保家卫国，纷纷报名参军，共有245名适龄青年被批准入伍。 1954年开始组织农业合作社时，农会动员会员积极参加初级农业合作社，后来因陆续出现高级农业合作社、人民公社，生产关系发生变革，农会组织自然消失。","中文名称：","镇江市城郊区农民协会"
"郑家地自然村","http://www.baike.com/wiki/郑家地自然村","//www.huimg.cn/entry/images/summary_default270x233.png","乡村##云南省##农业##农村##地名","该村有农户53户，共有乡村人口198人，其中男性97人，女性96人。 该村以汉族为主195人，少数民族3人，傈僳族1人，景颇族2人。 该村设党小组1个，党员总数5人，党员中男党员4人，女党员1人。","中文名：##所属国：##所属乡镇：##地理位置：##面积：","郑家地自然村##中国##芒棒镇##云南省腾冲县芒棒镇##1.68亩"
"追达村","http://www.baike.com/wiki/追达村","//www.huimg.cn/entry/images/summary_default270x233.png","农村##自然","追达村隶属于奔子镇书松村委会，位于奔子栏镇边，宜种植玉米、小麦、青稞等农作物，全村有耕地122.28 亩，人口180 人。","中文名：##所属国：##所属乡镇：##人口：##其他：","追达村##中国##奔子栏镇##180 人##耕地面积 122.28 亩"
